{b2191b3f-2453-4d7c-a027-8babfb1c93e1} event:/ambience/dungeon/cove
{89d9a5f1-5ffc-4c0d-9751-08063668caeb} event:/general/status/heal_enemy_crit
{a44ff903-21b7-4096-88a8-2d9323cde8c7} event:/general/status/marked
{bc5e79c2-ef7c-43c1-bf76-d986e9442f88} event:/general/status/marked_hit
{7e04c3e6-a4d4-468f-bd1f-76452c45f1be} event:/general/status/move_onset
{ed209af6-303c-4555-9721-94138adf0b45} event:/general/status/poison_dot
{42f2672e-84eb-4969-a1da-285abbabed0f} event:/general/status/poison_onset
{1832e652-be0f-4e41-806b-d73d265b7ef2} event:/general/status/rabies
{5fd8787d-c28d-487d-88f9-1deb1d2ec3bd} event:/general/status/resist
{a211d26d-7411-4996-afd1-0be2e2478ca3} event:/general/status/riposte_enabled
{420c747c-0a6c-401d-ba8b-23d9b631b04d} event:/general/status/stress_dot
{664bacdb-b73d-4784-99e6-09c33b75eadf} event:/general/status/stress_dot_onset
{b692a441-a168-4c91-adba-6fe7e0c37c8c} event:/general/status/stress_down
{edbacdc2-0305-4a9b-aaeb-803264d1d2c4} event:/general/status/stress_up
{725ab9cc-8d4b-4e06-a924-5b768fcd0483} event:/general/status/stun_off
{0f4ef075-536c-4aea-9fb1-dee8b24c7729} event:/general/status/stun_onset
{f27e70fb-011e-491a-b718-7028078356a1} event:/general/title_screen/base_button
{c0b63d12-7ef9-47ff-8de6-eb6981ff88f9} event:/general/title_screen/campaign_button
{7f20d66e-36cb-4b47-bb75-2b816fa461f7} event:/general/title_screen/darkest_logo
{68794a04-9059-4a73-8587-eecfee45a0d3} event:/general/title_screen/letter_open
{35eb0939-e95d-4e84-bac5-f1b3661792bd} event:/general/title_screen/logo_transition
{61990430-b150-4cc5-b9ce-c2a18aef56c6} event:/general/title_screen/new_game_plus_button
{967203cb-1d7b-4c0c-9cde-54dcbe7e441c} event:/general/title_screen/radiant_button
{7b9fefd5-50f4-4b1c-859a-ceaef83c80e2} event:/general/title_screen/start_game
{4707b6c2-ed9d-4a85-87e9-870fbcc7d70a} event:/general/title_screen/torch
{9bfcaf3a-10c4-454b-a3c8-96c5bd7dffa5} event:/MODDERS_READ_ME_FIRST/01_intro
{0ab5b8c9-8848-47bd-802e-813bec93a325} event:/MODDERS_READ_ME_FIRST/02_creating_sounds_in_fmod
{3924f688-5d12-40e9-a48c-aa63decf18dd} event:/MODDERS_READ_ME_FIRST/03_code_and_fmod_communication
{cb3eeabe-796c-462a-9e4d-b1847a878f99} event:/MODDERS_READ_ME_FIRST/04_integration_intro
{9e926102-e819-4523-ad3f-8f7ac2ebf858} event:/MODDERS_READ_ME_FIRST/05_bank_prep_and_placement
{21d11875-d82f-4cf5-88cf-22c3e0703cdc} event:/MODDERS_READ_ME_FIRST/06_guids
{55e1fc5a-7682-4c5b-afca-341e23d8c0c7} event:/MODDERS_READ_ME_FIRST/07_json_explanation
{af430b3f-7b5c-4eaa-bb0c-db3c4178c713} event:/MODDERS_READ_ME_FIRST/08_json_prep_and_placement
{6e157ead-97fd-45be-9127-c2e966a99d60} event:/MODDERS_READ_ME_FIRST/09_that_is_all
{d9620980-2e9f-4d9d-b162-b60318b9d58c} event:/music/mus_battle_cove_hallway
{b51aa388-2e5b-42b0-ad15-81f6fe3ab495} event:/music/mus_battle_cove_room
{a47caab3-5103-46a1-a66d-2da859ba2ff8} event:/music/mus_battle_crypts_hallway
{9ae63d0e-e806-404f-8f42-108291df3e71} event:/music/mus_battle_crypts_room
{8efe0e24-ba16-4679-836a-6c15baf9d157} event:/music/mus_battle_darkestdungeon_hallway
{ee633e70-e758-458d-898e-1f17eb4edb9b} event:/music/mus_battle_darkestdungeon_room
{f0773bd9-06bc-4988-95e8-9ed62ee2d4d4} event:/music/mus_battle_plot_trinket_retention_0_room
{296143d5-1243-41e1-b73b-463b3bd64794} event:/music/mus_battle_plot_trinket_retention_1_room
{a3482e26-d6f4-46ec-9812-752bc2f0eb6e} event:/music/mus_battle_plot_trinket_retention_2_room
{80b307f7-caa5-4b82-9b36-221558d5aeaf} event:/music/mus_battle_town_hallway
{ce022929-2d73-4d16-bb6c-090f08f759ac} event:/music/mus_battle_town_room
{cb75c214-d5b8-4a28-8101-87ac01ec2eba} event:/music/mus_battle_warrens_hallway
{65578450-6a07-4cb2-9a90-2ef4dcb58c1b} event:/music/mus_battle_warrens_room
{67da866c-ad40-43a0-8149-e2ca046a3910} event:/music/mus_battle_weald_hallway
{a83fd0de-27d3-496a-879d-fe9c915be584} event:/music/mus_battle_weald_room
{4da28534-6f3f-4b62-998f-9bd5ae72aea3} event:/music/mus_camp
{8c9a06ed-b738-495b-b6a6-2326fb1f1bec} event:/music/mus_exploration
{e2af58dd-0307-428d-8e5b-f1991e7fba1a} event:/music/mus_town
{087696c6-990a-4f17-a777-dc34f565110c} event:/music/plot_crow_trinket
{275cda48-d9b5-4835-856e-59ceb4a0f567} event:/music/title_theme
{c2cc1612-abc5-4940-8074-e72f4ee149a6} event:/music/_music_assets/darkest_hallway
{a4d30173-2dbe-45aa-acf9-3ec6a83a0a09} event:/music/_music_assets/darkest_level2
{bcddf53e-28cb-4944-ac20-1a75b3892246} event:/music/_music_assets/title_intro
{6b28d888-34bc-47af-85c8-c20f12fc572d} event:/music/_music_assets/title_outro
{f9abfe04-7e1b-4a32-bd9f-8a850e4fe322} event:/props/curios/!!_template
{5941840a-f5df-4fb7-93ea-566f25005c8f} event:/props/curios/alchemy_table
{64b9e368-6aef-49b7-8bdc-335bf33618cc} event:/props/curios/altar_of_light
{82e8f1e2-acac-4f3f-997d-5d7d43ba0935} event:/props/curios/ancestors_knapsack
{4cb6c490-b8e4-49e2-a9c8-3477fa0deaa5} event:/props/curios/ancient_coffin
{a3be42e9-f45e-47cc-885f-8b18eca8b079} event:/props/curios/animalistic_shrine
{b43a7c72-8b17-4102-aedf-559147db36dd} event:/props/curios/bandits_trapped_chest
{fe97b11d-a483-402d-a034-ece13afd0442} event:/props/curios/barnacle_crusted_chest
{c0fc62f7-0cf0-4bc0-a4d5-4980b66a632b} event:/props/curios/bas_relief
{f3068be9-8f0f-4a01-aea3-75f9929d668e} event:/props/curios/beacon
{c6570b9d-19e0-40b7-8fa6-78a4d56d4950} event:/props/curios/beast_carcass
{757c6af4-bc20-446a-a0cc-379169c455fc} event:/props/curios/bookshelf
{5468dd3d-0f23-4af1-8a26-9aabe1aead71} event:/props/curios/brackish_tidepool
{9bdaa963-1bd9-48fa-9344-9f6ecc36cdbe} event:/props/curios/chirurgeons_satchel
{d3235a19-6096-45eb-81ff-7afae3b1901a} event:/props/curios/confession_booth
{d00b3a26-b55d-4d4c-95f8-f4340a13dfea} event:/props/curios/corrupted_altar
{8fb0dc09-3c44-4241-95d7-2360bb6a94d3} event:/props/curios/cosmic_spiderweb
{d7b10b3f-9dc6-4708-b067-9c6a27330889} event:/props/curios/crate
{b5f1544a-fe20-4374-b127-c33e05b9c6e1} event:/props/curios/decorative_urn
{31fc9b3e-c181-46ac-9525-a8c61893b220} event:/props/curios/dinner_cart
{eeaae282-4492-443c-9242-0b6df4e03baa} event:/props/curios/discarded_pack
{e4056c82-05c9-4cfe-a57c-e0b286ac2119} event:/props/curios/eerie_coral
{40890956-8990-449c-a916-aa75db05bf4b} event:/props/curios/eldritch_altar
{7dca7d84-7080-45e9-80af-c540db3ce7eb} event:/props/curios/fish_idol
{b65e67d0-f12e-4ec1-9b7c-eb83c6545fbd} event:/props/curios/foodstuff_crate
{a4d5d9a8-6683-4e16-8574-ffad94c7dcaa} event:/props/curios/giant_fish_carcass
{8f00c331-9a77-4ea1-832f-0b55277121d8} event:/props/curios/giant_oyster
{5989759e-c069-48fa-a1f4-b325bfb37471} event:/props/curios/goal_strongbox
{d8366c7a-f8d7-43cd-9405-998aa62de632} event:/props/curios/heirloom_chest
{15d576bd-e8a9-451f-9de8-9dba925bf0dc} event:/props/curios/holy_fountain
{7e6628f7-2744-4b10-bc35-6cc11f778454} event:/props/curios/incursion_knapsack
{d608678f-c045-4a9d-ab2d-078c3d538868} event:/props/curios/infected_corpse
{ba088419-cfcd-46d6-8a9c-0cc1aec3f54f} event:/props/curios/iron_maiden
{68df62fe-9720-49e7-9a95-7bdc958e5293} event:/props/curios/knife_rack
{c81e9271-1d0c-49fd-b83f-da5bd99ef843} event:/props/curios/locked_display_cabinet
{168e1dff-82e9-4e2f-84ae-aea7a06332d5} event:/props/curios/locked_sarcophagus
{74486e16-007a-4d2a-aa15-56f6288586a9} event:/props/curios/locked_strongbox
{fbd70922-d747-45d6-8ecd-3cc2eb2c5e51} event:/props/curios/lost_luggage
{701ae5f2-f9fc-45ec-826c-1c16099add8e} event:/props/curios/makeshift_dining_table
{a131e255-82ad-4c45-91a5-8995cecfe83b} event:/props/curios/moonshine_barrel
{ff0aa8a1-4c1e-4ab9-8a45-a016372f443b} event:/props/curios/mummified_remains
{a2cf214e-8b52-4890-9cb0-96072a761cba} event:/props/curios/occult_scrawlings
{48dac770-0938-4579-9011-d627b37403a3} event:/props/curios/old_tree
{12694229-1247-4a90-8681-5ebefc5fdbb1} event:/props/curios/open_grave
{444ec7bd-b1a1-48b8-a50d-d2ae52650fa8} event:/props/curios/pile_of_bones
{8ed07597-1a07-4508-b9eb-d3918653f113} event:/props/curios/pile_of_scrolls
{15c6f658-6c98-4586-a898-ecce65ab714f} event:/props/curios/pristine_fountain
{ad52232f-6b68-42a5-b1c6-339602b8dc4e} event:/props/curios/protective_ward
{9430fddc-8478-4319-a10d-f3ab5973e969} event:/props/curios/reliquary
{6fc0b20c-c9bd-4be3-bae6-f8e40c0a4bcf} event:/props/curios/sack
{bb6f7898-8fcf-4ea5-9abf-56005e8fbe2c} event:/props/curios/sacrificial_stone
{b2dd900e-6b6f-46a9-b4f2-1e5e4de13ca1} event:/props/curios/sarcophagus
{df7385c6-583d-43d9-8e3c-f8ffa1ddf722} event:/props/curios/sconce
{95bf28b0-bdf9-4725-8c3a-ad0eadbeb211} event:/props/curios/secret_stash
{a8d947cd-bc22-41aa-9142-4eee52a433d1} event:/props/curios/shallow_grave
{fd0b1601-d54f-49a9-b3eb-c050d19d7883} event:/props/curios/shamblers_altar
{d30eb1ae-e0de-481b-851e-9e6cc75ee5fa} event:/props/curios/shipment_crates
{2deee254-1e2f-426f-b054-b0cd664622be} event:/props/curios/ships_figurehead
{9f09b6b8-dd6e-40f4-9e13-2228c9087931} event:/props/curios/skull_altar
{76cbc651-c11d-4050-85cc-ad78f90923b8} event:/props/curios/stack_of_books
{5cc37a48-6d0c-48b2-bb32-be28e8eb53cc} event:/props/curios/suit_of_armor
{39c31efb-b909-4263-819c-4743649bc306} event:/props/curios/teleporter
{2e34ea78-5994-41d8-b0e6-20fc685a1cd0} event:/props/curios/travellers_tent
{1f053033-a82c-48fe-acfd-c4169bfc3285} event:/props/curios/travellers_tent_tutorial
{058229d5-0804-4aa3-9fff-f3f6e0cb75c5} event:/props/curios/troubling_effigy
{75023875-3f6e-4b9e-a32e-165c968951c2} event:/props/curios/unlocked_strongbox
{7db2782d-abc0-4f5b-a5f0-3c56b2f84086} event:/props/curios/!!!_IGNORE FOR NOW/arcane_lectern
{01cda518-2fbe-4505-b9ba-806c66763853} event:/props/curios/!!!_IGNORE FOR NOW/chest_break
{c57e43b0-fd87-46eb-9dd1-2b7cedea2224} event:/props/curios/!!!_IGNORE FOR NOW/chest_open
{79fc842e-7f61-473d-9f74-ab2c0351c158} event:/props/curios/!!!_IGNORE FOR NOW/chest_poison
{b3e87c43-909c-47ed-a588-aeea758f3314} event:/props/curios/!!!_IGNORE FOR NOW/musty_tome
{617a2aaf-c106-4922-ac99-d15d633dd78e} event:/props/curios/!!!_IGNORE FOR NOW/rotting_corpse
{3e67a97d-c254-4653-8d46-d395f536e703} event:/props/curios/!!_curio_defaults/!!_def_template
{e575111a-29a3-4fa0-9307-e8ea97a8048f} event:/props/curios/!!_curio_defaults/cove/def_barnacle_crusted_chest
{e07be239-34b3-43cc-98ab-bcfe6888c438} event:/props/curios/!!_curio_defaults/cove/def_bas_relief
{2f7b52e1-0e27-4209-90a5-d1490ddeed41} event:/props/curios/!!_curio_defaults/cove/def_brackish_tidepool
{2d38cda9-1132-4a48-b9d5-363e934483c1} event:/props/curios/!!_curio_defaults/cove/def_eerie_coral
{4f3e7e20-b812-4ffd-8d3d-7d6ed0b921cf} event:/props/curios/!!_curio_defaults/cove/def_fish_idol
{5ea56c9d-60e8-431e-b34f-cc488207233c} event:/props/curios/!!_curio_defaults/cove/def_giant_fish_carcass
{b017d435-b23e-4fc7-b77e-5c3f4ed26037} event:/props/curios/!!_curio_defaults/cove/def_giant_oyster
{646cc06e-5ed8-4203-bfba-3c2d9d578655} event:/props/curios/!!_curio_defaults/cove/def_giant_oyster_snapshut
{dd6bc228-42b4-4021-8591-0a225c19535a} event:/props/curios/!!_curio_defaults/cove/def_ships_figurehead
{67aaddaf-1651-4dd9-a2a9-24ffc5da0f66} event:/props/curios/!!_curio_defaults/darkestdungeon/def_ancestors_knapsack
{3347849c-a77f-466d-a3c1-06dbc001ef00} event:/props/curios/!!_curio_defaults/darkestdungeon/def_beacon
{bcf8b5cb-feb9-4827-896c-d248d03164a7} event:/props/curios/!!_curio_defaults/darkestdungeon/def_secret_stash
{9c38d4aa-664e-4a47-8575-3ce0e9ce2adc} event:/props/curios/!!_curio_defaults/darkestdungeon/def_teleporter
{d59fcb2e-a780-4f37-8606-220749c49877} event:/props/curios/!!_curio_defaults/quests/def_chirurgeons_satchel
{bbfcc418-c09b-45c6-ab0b-59fd5140f725} event:/props/curios/!!_curio_defaults/quests/def_foodstuff_crate
{68f7eb9b-02f6-4914-905f-86e40b5543cb} event:/props/curios/!!_curio_defaults/quests/def_protective_ward
{0c761be7-24cc-4f23-922a-a1d5581bb760} event:/props/curios/!!_curio_defaults/quests/def_reliquary
{76a31b44-b735-434e-b2d6-4ab9943863fc} event:/props/curios/!!_curio_defaults/quests/def_shipment_crates
{82f3af6a-cff7-418b-9043-1a9615952fab} event:/props/curios/!!_curio_defaults/ruins/def_alchemy_table
{4f0112a2-a070-4a69-9486-9c6e04c20569} event:/props/curios/!!_curio_defaults/ruins/def_altar_of_light
{fca1374d-80f3-40ca-a1a0-2c56ba9e5863} event:/props/curios/!!_curio_defaults/ruins/def_bookshelf
{500553bf-bc5a-4492-bfd8-b54b5dd9346e} event:/props/curios/!!_curio_defaults/ruins/def_confession_booth
{7938ea20-b384-4da8-9f4e-2e2e4e1766b6} event:/props/curios/!!_curio_defaults/ruins/def_decorative_urn
{4979b0bc-6337-4209-8c40-db3ff6f3aa05} event:/props/curios/!!_curio_defaults/ruins/def_holy_fountain
{de3f5c7c-83eb-4736-8d84-b47984cf9945} event:/props/curios/!!_curio_defaults/ruins/def_iron_maiden
{baec7dd4-9aac-48fe-b253-dcc6c691fbd0} event:/props/curios/!!_curio_defaults/ruins/def_locked_display_cabinet
{125c6a80-eaf6-4b91-bbaf-7c83c84a9ad9} event:/props/curios/!!_curio_defaults/ruins/def_locked_sarcophagus
{9c060b51-cb4e-4572-8aae-081f3bb9ed2d} event:/props/curios/!!_curio_defaults/ruins/def_sarcophagus
{2ad67021-1de9-4352-89a3-0907bfe97265} event:/props/curios/!!_curio_defaults/ruins/def_suit_of_armor
{4856919a-b340-4092-9eb1-58f6591fe98e} event:/props/curios/!!_curio_defaults/shared/def_bandits_trapped_chest
{7fe8328d-b002-4a5e-8b9a-ab244ecdc94e} event:/props/curios/!!_curio_defaults/shared/def_crate
{c59ce757-4572-4b4b-b5cf-154b1450aae2} event:/props/curios/!!_curio_defaults/shared/def_discarded_pack
{41d732b4-a64c-471d-9026-afa3ca5d5428} event:/props/curios/!!_curio_defaults/shared/def_goal_strongbox
{e20e556d-4242-4f52-829a-be5ab98c96ef} event:/props/curios/!!_curio_defaults/shared/def_heirloom_chest
{9a2ef9d9-6aed-4686-9f0d-296b9af08625} event:/props/curios/!!_curio_defaults/shared/def_locked_strongbox
{e46de0c8-7f41-452c-b575-11f741d7529c} event:/props/curios/!!_curio_defaults/shared/def_open_grave
{48f1b484-c521-4c71-b716-a74e97fd0458} event:/props/curios/!!_curio_defaults/shared/def_sack
{45719d94-46a5-4284-a438-3c30144bf64f} event:/props/curios/!!_curio_defaults/shared/def_sconce
{9891ddd4-8655-4652-b112-af272a96e2f8} event:/props/curios/!!_curio_defaults/shared/def_shamblers_altar
{ed72b122-5272-469d-940f-831e136c6da1} event:/props/curios/!!_curio_defaults/shared/def_stack_of_books
{2ae90691-f0c5-4877-832a-0fecb0f14d66} event:/props/curios/!!_curio_defaults/shared/def_travellers_tent_tutorial
{cdd87214-d1f6-423c-8920-7f305b6191c2} event:/props/curios/!!_curio_defaults/shared/def_unlocked_strongbox
{b293851f-238f-4451-a7a9-c3774e1392d7} event:/props/curios/!!_curio_defaults/warrens/def_dinner_cart
{d4c48dc8-d14e-440f-961c-afb7484fedd5} event:/props/curios/!!_curio_defaults/warrens/def_eldritch_altar
{e6d84bd4-3e51-43a5-965f-64d24865f893} event:/props/curios/!!_curio_defaults/warrens/def_knife_rack
{ab0dbaf3-cb04-499e-9b0e-3f3bd78f1544} event:/props/curios/!!_curio_defaults/warrens/def_makeshift_dining_table
{c3d986cf-b140-4adc-a156-9315366148da} event:/props/curios/!!_curio_defaults/warrens/def_moonshine_barrel
{b8175649-87e9-4dc4-96ad-d55b52370500} event:/props/curios/!!_curio_defaults/warrens/def_occult_scrawlings
{7a4d78f9-0535-4459-8cd2-0259a2e87e39} event:/props/curios/!!_curio_defaults/warrens/def_pile_of_bones
{6e1729b1-1ef6-441c-9961-d89f4667c1aa} event:/props/curios/!!_curio_defaults/warrens/def_pile_of_scrolls
{9a940252-9350-45d2-b68f-ba2995d4df2d} event:/props/curios/!!_curio_defaults/warrens/def_sacrificial_stone
{22a9651b-0be1-41f9-94d5-d5e2982c6e81} event:/props/curios/!!_curio_defaults/warrens/def_skull_altar
{df76394b-8f98-482d-be7f-8c81d12f4a19} event:/props/curios/!!_curio_defaults/weald/def_ancient_coffin
{adc43c23-0d9f-4189-b5b8-cfe0ccc8c848} event:/props/curios/!!_curio_defaults/weald/def_beast_carcass
{666510c7-b35d-4ed1-bfcf-a4b33daff770} event:/props/curios/!!_curio_defaults/weald/def_cosmic_spiderweb
{85e324b4-854c-4740-83cc-dd3ed8cbaee9} event:/props/curios/!!_curio_defaults/weald/def_lost_luggage
{aeeefc7c-9a56-44ab-9f83-232a5a2c0c30} event:/props/curios/!!_curio_defaults/weald/def_mummified_remains
{5d67171f-ef6c-4f9a-8ea6-88ae5c58db78} event:/props/curios/!!_curio_defaults/weald/def_old_tree
{99ecb366-87dc-49c0-b3ad-511d5b066635} event:/props/curios/!!_curio_defaults/weald/def_pristine_fountain
{89307903-0acc-43b1-9719-de3796017401} event:/props/curios/!!_curio_defaults/weald/def_shallow_grave
{4192ef7c-3ed4-454d-a721-29d84364ffb2} event:/props/curios/!!_curio_defaults/weald/def_travellers_tent
{e4c6f0d3-c033-4c7d-93d7-448bd8ddf39a} event:/props/curios/!!_curio_defaults/weald/def_troubling_effigy
{3f9b8fbf-fdee-48c5-bc4d-e7f094043de8} event:/props/curios/!!_item_interactions/itm_antivenom
{ba765dcc-7a16-4ba0-ac29-52959727064f} event:/props/curios/!!_item_interactions/itm_bandage
{2056a659-5e2f-4229-83b3-6b756c291787} event:/props/curios/!!_item_interactions/itm_dog_treats
{28b69785-51d4-4697-bd91-09f4e1185e94} event:/props/curios/!!_item_interactions/itm_firewood
{54b40bfd-136b-495a-b5d8-0fe912c20f0d} event:/props/curios/!!_item_interactions/itm_holy_water
{1149176e-3c87-4729-930b-1104711a0d5f} event:/props/curios/!!_item_interactions/itm_medicinal_herbs
{2d65ab90-88fd-4702-b754-f103f8b6e3a0} event:/props/curios/!!_item_interactions/itm_pickaxe
{747602d1-e595-490c-980e-c8545bff7b42} event:/props/curios/!!_item_interactions/itm_provisions
{f46572bf-d0ec-4e96-b068-4cce69bfaf5e} event:/props/curios/!!_item_interactions/itm_shovel
{bf363768-3e17-409a-9d4e-705bea5a2146} event:/props/curios/!!_item_interactions/itm_shovel_decorativeurn
{d17238ab-d0e0-4432-aa5e-cae4e95f028a} event:/props/curios/!!_item_interactions/itm_shovel_lockeddisplaycabinet
{3a7beec5-770b-4e51-a012-c575e78d04ea} event:/props/curios/!!_item_interactions/itm_skeleton_key
{83faa8aa-0caa-4444-9eb3-1ad700c28671} event:/props/curios/!!_item_interactions/itm_torch
{0a7b75a9-837f-4510-9c63-35e793b99ad5} event:/props/curios/!!_result_category/result_negative
{eb702ae0-d25d-4ea1-9ab4-f7e96e6dc9ac} event:/props/curios/!!_result_category/result_positive
{46f49b57-7988-4508-8a5b-fae48cac9e38} event:/props/obstacles/rubble
{d23a48ea-014d-4864-9efe-aea40660d782} event:/props/obstacles/rubble_by_hand
{0cef8a0e-383c-4a48-9f9f-1fb8ba6483de} event:/props/obstacles/shipwreck
{d6c24d0a-4804-4ade-94c9-37f32483dba5} event:/props/obstacles/shipwreck_by_hand
{9c1fe3a4-3ab1-4617-9e7a-7cd3b3235156} event:/props/obstacles/thorny_thicket
{113550a6-8ed7-4afc-b52e-e52ddcb8bce0} event:/props/obstacles/thorny_thicket_by_hand
{8c81965b-100b-4ac3-9a17-1c1fa3025150} event:/props/obstacles/town_rubble
{7690d27c-3e19-484c-9ad9-492b7798a009} event:/props/obstacles/town_rubble_by_hand
{b42f39a4-47d5-4e1d-822e-777b5da25ccb} event:/props/traps/blade_wheel
{c39bc6b1-5918-4916-a865-ad5d2f04a507} event:/props/traps/blade_wheel_disarm
{2faf5eef-14a4-4291-bfe5-084518da4415} event:/props/traps/blade_wheel_dodge
{7ded84a0-f980-474d-b878-3627089f1575} event:/props/traps/lurker
{2c884c5d-7ba6-43db-b201-bce1340b3ff7} event:/props/traps/lurker_disarm
{b3d2798a-3a87-4511-b7fc-76025c5c3174} event:/props/traps/lurker_dodge
{5581618a-7838-4331-9018-c289cacb4846} event:/props/traps/poison_cloud
{6c0fb292-2789-4d13-afae-1aff9de68b69} event:/props/traps/poison_cloud_disarm
{cd2d45c6-d615-4a42-b8e3-25299387b9fe} event:/props/traps/poison_cloud_dodge
{46337715-cbe8-463d-aa29-4dd4c6e68bbf} event:/props/traps/spikes
{c67d99e5-12a3-4dbf-afc4-a63ada8ae243} event:/props/traps/spikes_disarm
{c0f31d8b-605a-4bf9-833e-7072fc8257ae} event:/props/traps/spikes_dodge
{dcbba0ec-6574-452d-b20b-84a7e50ef064} event:/town/abbey_flagellation
{af067fdc-5557-4e51-a557-3cf2140dff4f} event:/town/abbey_meditation
{e0862ba3-9557-40dc-b269-569c3b6c90ea} event:/town/abbey_prayer
{438bf6f1-172a-40ae-9fa7-30dd450b3280} event:/town/blacksmith_purchase_armor
{d0b25e6c-18a4-42b8-acbc-b1511912cbe1} event:/town/blacksmith_purchase_weapon
{041a891d-f168-43ac-a3a8-5a149c4709e5} event:/town/building_upgrade
{62e2400f-a2c6-4859-98ba-f8c4f2ecf02c} event:/town/building_upgrade_abbey
{a815331c-27a5-49be-95f4-5d563e9dedbd} event:/town/building_upgrade_blacksmith
{de574ec4-6913-46c9-a215-5056e19b5994} event:/town/building_upgrade_camping_trainer
{63cefd6c-27f7-472e-b932-55cec6de15ae} event:/town/building_upgrade_graveyard
{f7049549-6274-4a03-935b-9f82e479e5e1} event:/town/building_upgrade_guild
{b86ca71c-bc99-483c-b1e1-53a2341add94} event:/town/building_upgrade_last
{deb9d418-58ee-44d5-bcdc-16a98f31a5f7} event:/town/building_upgrade_nomad_wagon
{fb1e0fdc-5e02-4be2-aab3-123714fdd9a9} event:/town/building_upgrade_sanitarium
{7bc8ae12-e3c7-4dc6-bbad-8c9c84731d0a} event:/town/building_upgrade_stage_coach
{07d14a0e-b581-452e-947a-57392ba37247} event:/town/building_upgrade_tavern
{d46f20dc-14ca-463a-9837-9cfaa91f4e9b} event:/town/enter_abbey
{7f92aafe-386a-4b79-a858-e94054022f79} event:/town/enter_blacksmith
{be36da59-6f4c-49f4-b8c7-fddb16af3888} event:/town/enter_coach
{b15d492a-d943-48ec-9fd8-4e22e2c73c7e} event:/town/enter_graveyard
{0f40f78b-8ef2-4400-87ba-2a344e38bd63} event:/town/enter_guild
{46997acd-741b-4380-970b-1c572eddbcdb} event:/town/enter_sanitarium
{ef998dec-658e-490d-be60-8aac41c20a82} event:/town/enter_statue
{e8f7b3f4-db7c-4883-a234-07e0a0d0b318} event:/town/enter_tavern
{1255ea3a-aa40-4105-a220-586a5d62c08b} event:/town/graveyard_resurrect
{8c24bf14-fd09-4ee5-8b9c-7b4ac2574525} event:/town/purchase_upgrade_last
{f7c67d77-b73e-4cb4-859d-4277759afd92} event:/town/sanitarium_disease_treatment
{08616e7d-a067-45e8-9948-f84f81c13f48} event:/town/sanitarium_treatment
{1bd01bd3-0dd8-46c6-8ae5-a97227e9584c} event:/town/stage_coach_purchase
{37143ae9-0ceb-4245-abc8-9e6198c49732} event:/town/tavern_bar
{b44d6fe9-b2df-45c7-a6e6-bbf2e888ef24} event:/town/tavern_brothel
{5d255054-23eb-4812-bdfa-d8f6b1cfff32} event:/town/tavern_gambling
{8656868e-013b-4008-980c-e15307053ed9} event:/town/town_event_display_bad
{f7057f66-70a6-4814-910d-c4c23a2ab53a} event:/town/town_event_display_bandit_incursion
{18be64aa-9b52-453c-848f-b664d440b2f6} event:/town/town_event_display_good
{0efbeaef-9926-4ca8-9b21-ff3b363c3b0e} event:/town/town_event_display_neutral
{12ab9ade-bc22-4f9c-9978-3a3d2a04c204} event:/town/town_event_display_town_fair
{a180fc3a-3f3e-4106-b10b-e4aa34bd9c9f} event:/town/trainer_purchase_skill
{0ca0eb39-8f7a-445c-9327-21ba9500dd9b} event:/ui/pause
{f1d6d601-29e6-4f76-9364-24eb48b7e19a} event:/ui/dungeon/button_mouse_over_monster
{7f696dd8-bc45-4199-a592-d80196b9f626} event:/ui/dungeon/button_pickup
{96eab572-5d62-4c1a-a4d8-c9c99ff925de} event:/ui/dungeon/button_room
{8268d6cd-0edf-484f-be03-64a0bdcad3f6} event:/ui/dungeon/loot_popup_battle
{97672abb-dc5f-4c0c-91c1-2d88b1c0d4f9} event:/ui/dungeon/loot_popup_camping
{128dcb72-53b7-4908-a1b4-f096f6dbbb49} event:/ui/dungeon/loot_popup_chest
{3137e8f8-9efb-4a2b-86d3-733f61af817e} event:/ui/dungeon/loot_take_all
{f391dc70-6709-409b-8410-1089db55e3ae} event:/ui/dungeon/loot_take_firewood
{35e0e336-ea5f-497d-86db-d097bd6c5cc7} event:/ui/dungeon/loot_take_gem
{7a957179-c753-423d-946c-f3a1074a539d} event:/ui/dungeon/loot_take_gold
{7da6f54f-c096-40d5-9813-5fa97bad6408} event:/ui/dungeon/loot_take_heirloom
{8bef1638-7261-4d06-8b38-aa395d9fda0c} event:/ui/dungeon/loot_take_jewelry
{3b58adcd-e133-4a74-b451-ffdedc0a7b6e} event:/ui/dungeon/loot_take_journal_page
{61d46983-755a-479e-835d-bfe295d68617} event:/ui/dungeon/loot_take_provision
{b9f00acc-16e8-4a85-886a-b1acaaf674b0} event:/ui/dungeon/loot_take_quest_item
{ba550bf0-9c4b-4735-8023-eee06ec18b7b} event:/ui/dungeon/loot_take_supply
{20e90042-0547-44af-b039-d3eeeee4ddcc} event:/ui/dungeon/loot_take_trinket
{040eccfc-7cb3-4145-b93b-aa150038c2e4} event:/ui/dungeon/loot_take_trinket_unlock
{cba44311-4a63-436c-a156-6ee5a9dc0bc0} event:/ui/dungeon/pause
{06eca675-b92c-40b6-bf14-7174bd0e024d} event:/ui/dungeon/prop_interaction
